DATE,CODE,TP1,TP2,TP3,TP4,TP5,TP6,TP7,TP8,TP9,TP10,VIX,FFR,SPX,OIL,CCY,STX,INF,UNE,IP,RSP,ROI,RFX,RSX,USTP1,USTP2,USTP3,USTP4,USTP5,USTP6,USTP7,USTP8,USTP9,USTP10
735265,436,0.055819,0.16966,0.31436,0.48753,0.68826,0.91612,1.1709,1.4523,1.7604,2.095,14.28,0.15,1498.11,97.49,3.7091,889.77,1.46,6.6,1.9,4.9198,5.992,-0.66372,0.9599,-0.02755,0.062571,0.23724,0.4606,0.70788,0.96183,1.2107,1.4467,1.6651,1.8631
735293,436,0.068363,0.15177,0.27265,0.43247,0.62877,0.85803,1.1165,1.4007,1.7072,2.0328,15.51,0.14,1514.68,92.05,3.7142,923.46,1.46,6.7,8.3,1.1,-5.7418,0.13741,3.7164,-0.056789,-0.0028971,0.14076,0.33949,0.56877,0.811,1.0537,1.2883,1.509,1.7123
735321,436,0.13009,0.20285,0.28473,0.39281,0.53331,0.70873,0.92006,1.1676,1.4514,1.7713,12.7,0.13,1569.19,97.23,3.6331,937.42,1.46,6.7,8.3,3.5355,5.4747,-2.2077,1.5004,-0.039155,0.023599,0.16351,0.3517,0.5676,0.79619,1.0265,1.2508,1.4637,1.6617
735354,436,0.14532,0.22889,0.31542,0.42314,0.55901,0.72605,0.92577,1.159,1.4261,1.7273,13.52,0.14,1597.57,93.46,3.5855,923.69,0.8,6.9,-2.3,1.7924,-3.9546,-1.3188,-1.4755,-0.050455,-0.0082147,0.10718,0.26911,0.45849,0.66126,0.86714,1.0687,1.2609,1.4402
735385,436,0.088849,0.20116,0.33532,0.49528,0.68253,0.89767,1.141,1.4125,1.7123,2.0403,16.3,0.09,1630.74,91.97,3.6876,944.46,0.9,6.7,-2.5,2.055,-1.6071,2.8078,2.2237,0.030603,0.18039,0.3958,0.64535,0.90787,1.169,1.4194,1.6529,1.8664,2.0583
735413,436,-0.044519,0.14715,0.39755,0.67361,0.96275,1.2594,1.5607,1.8651,2.1717,2.4799,16.86,0.07,1606.28,96.56,3.624,919.5,0.9,6.7,-2.5,-1.5113,4.8702,-1.7397,-2.6783,-0.043126,0.17446,0.52073,0.89183,1.2445,1.5631,1.8443,2.0899,2.303,2.4874
735446,436,-0.2306,-0.15826,0.12241,0.49001,0.87926,1.2565,1.606,1.9218,2.2034,2.4527,13.45,0.09,1685.73,105.03,3.564,931.56,2.2,6.1,-3.1,4.8278,8.4081,-1.6695,1.3031,-0.016457,0.20152,0.55364,0.94703,1.3337,1.6909,2.0096,2.288,2.5279,2.7328
735476,436,-0.15841,0.059103,0.38397,0.73538,1.0786,1.3984,1.6894,1.9506,2.1836,2.3907,17.01,0.07,1632.97,107.65,3.6055,921.01,2.2,6.1,-3.1,-3.1798,2.4639,1.1577,-1.139,0.021102,0.31594,0.73461,1.1691,1.5721,1.9268,2.2304,2.4866,2.7011,2.8801
735507,436,-0.106,0.14283,0.46275,0.80095,1.1382,1.4668,1.7833,2.0865,2.376,2.6518,16.6,0.06,1681.55,102.33,3.524,965.52,1.34,5.8,-8.3,2.9316,-5.0682,-2.2864,4.7196,0.020656,0.2593,0.6156,1.0078,1.3922,1.7472,2.064,2.3407,2.5789,2.782
735538,436,-0.08291,0.15488,0.45967,0.78362,1.1085,1.4263,1.7329,2.026,2.3044,2.5672,13.75,0.07,1756.54,96.38,3.526,980.41,1.83,5.7,-2.7,4.363,-5.9904,0.056738,1.5304,0.0026164,0.20827,0.53699,0.91234,1.2898,1.645,1.9661,2.2486,2.4928,2.701
735567,436,-0.10167,0.11716,0.41374,0.74089,1.0806,1.425,1.77,2.1133,2.4537,2.7904,13.7,0.07,1805.81,92.72,3.5218,1025.47,1.83,5.7,-2.7,2.7663,-3.8715,-0.11919,4.4935,-0.05151,0.14376,0.50867,0.94136,1.3824,1.799,2.1752,2.505,2.7882,3.0278
735599,436,-0.27795,-0.13283,0.22271,0.64106,1.0544,1.4342,1.771,2.0647,2.3189,2.5387,13.72,0.07,1848.36,98.42,3.4721,1016.15,1.82,5.7,5.4,2.329,5.966,-1.4213,-0.91301,-0.040016,0.25658,0.73581,1.2523,1.738,2.166,2.5299,2.8331,3.0829,3.2875
735630,436,-0.18347,-0.038434,0.26887,0.63304,1.0017,1.3499,1.667,1.9502,2.2006,2.4209,18.41,0.07,1782.59,97.49,3.5167,1026.89,1.4,5.9,1.9,-3.6231,-0.94942,1.2763,1.0514,-0.045786,0.2045,0.60979,1.0449,1.4541,1.816,2.1265,2.3883,2.6074,2.7899
735658,436,-0.095673,0.15593,0.48457,0.82996,1.1674,1.486,1.7814,2.0521,2.2986,2.5221,14,0.06,1859.45,102.59,3.4895,1077.64,1.2,5.8,4,4.2213,5.0991,-0.77646,4.8239,-0.070205,0.18282,0.5997,1.0417,1.4508,1.8077,2.1104,2.3636,2.5744,2.7497
735689,436,-0.13072,0.068467,0.38798,0.74322,1.0944,1.423,1.7216,1.9886,2.2251,2.4339,13.88,0.06,1872.34,101.58,3.4879,1107.86,1.29,5.9,-3.1,0.69082,-0.98938,-0.045862,2.7657,-0.082932,0.25989,0.75018,1.2165,1.6113,1.9318,2.1889,2.3953,2.5622,2.6985
735719,436,-0.084503,0.16531,0.49149,0.83218,1.1616,1.4689,1.7497,2.0035,2.2314,2.4352,13.41,0.09,1883.95,99.74,3.4606,1081.72,0.99,5.8,-2.5,0.61817,-1.828,-0.78579,-2.3878,-0.051005,0.28786,0.76026,1.2095,1.5901,1.8988,2.1454,2.3422,2.5001,2.6278
735749,436,-0.018992,0.20559,0.48555,0.78151,1.0764,1.3618,1.6333,1.8888,2.1276,2.3495,11.4,0.08,1923.57,102.71,3.4741,1087.99,0.99,5.8,-2.5,2.0812,2.9343,0.38935,0.57796,-0.066713,0.23065,0.65521,1.0613,1.4073,1.6902,1.9187,2.1034,2.254,2.3778
735780,436,0.036366,0.28148,0.55017,0.81577,1.0694,1.3083,1.5317,1.7401,1.9341,2.1147,11.57,0.09,1960.23,105.37,3.432,1091.5,0.49,6.4,-1.3,1.8879,2.5568,-1.2192,0.32209,-0.040477,0.28981,0.72473,1.1255,1.4597,1.7294,1.9459,2.1206,2.2627,2.3794
735811,436,-0.24538,-0.13563,0.20222,0.57933,0.92478,1.2188,1.4618,1.6608,1.824,1.9589,16.95,0.08,1930.67,98.17,3.426,1085.96,0.29,6.1,-0.9,-1.5195,-7.0777,-0.17498,-0.50885,-0.068045,0.35089,0.84022,1.245,1.5542,1.7882,1.9678,2.1087,2.2216,2.3138
735840,436,-0.022098,0.18871,0.4878,0.80188,1.0979,1.3628,1.5935,1.7918,1.9609,2.1049,11.98,0.07,2003.37,95.96,3.575,1098.44,0.29,6.1,-0.9,3.6964,-2.2769,4.2572,1.1427,-0.046911,0.34115,0.77879,1.132,1.3957,1.5908,1.7379,1.8519,1.9425,2.0163
735872,436,0.014049,0.26108,0.55968,0.87416,1.1848,1.4756,1.7301,1.929,2.0491,2.0619,16.31,0.07,1972.29,91.16,3.683,1136.06,-0.29,6.1,6.1,-1.5635,-5.1315,2.9762,3.3675,-0.0072803,0.43728,0.90779,1.2771,1.5482,1.7469,1.8953,2.0093,2.099,2.171
735903,436,0.03963,0.25792,0.52038,0.80211,1.0886,1.3668,1.6221,1.8364,1.986,2.0406,14.03,0.07,2018.05,80.54,3.8,1127.66,-0.29,5.6,3.1,2.2936,-12.3862,3.1273,-0.74214,-0.0017358,0.36153,0.78042,1.1321,1.402,1.6043,1.7565,1.8729,1.9636,2.0359
735931,436,0.054236,0.24953,0.48867,0.7548,1.0361,1.3191,1.5847,1.805,1.9388,1.9264,13.33,0.08,2067.56,66.15,3.897,1156.54,-0.29,5.6,3.1,2.4237,-19.6829,2.5206,2.5288,-0.080909,0.24022,0.63117,0.95721,1.205,1.39,1.5298,1.638,1.7237,1.7932
735964,436,0.023796,0.24421,0.5146,0.80554,1.0991,1.3787,1.6245,1.8115,1.9068,1.8669,19.2,0.06,2058.9,53.27,3.898,1133.17,-0.2,5.6,0.2,-0.41973,-21.6552,0.025657,-2.0414,0.087832,0.44261,0.79403,1.063,1.2498,1.3736,1.4535,1.5042,1.5358,1.5554
735994,436,0.13296,0.30651,0.49496,0.7,0.91862,1.1428,1.3574,1.537,1.6402,1.6026,20.97,0.06,1994.99,48.24,3.929,1124.85,-0.2,5.6,0.2,-3.1533,-9.9185,0.79213,-0.73693,-0.024355,0.21718,0.46597,0.65779,0.79858,0.90284,0.98171,1.0424,1.0897,1.1264
736022,436,0.12153,0.31021,0.517,0.73774,0.96652,1.1941,1.4061,1.5811,1.6873,1.6788,13.34,0.06,2104.5,49.76,3.978,1174.59,-0.51,5.8,0.4,5.3439,3.1023,1.2394,4.3269,0.085355,0.41365,0.72283,0.95266,1.1116,1.2194,1.2932,1.3446,1.3813,1.4082
736054,436,-0.064223,0.0087993,0.25061,0.53661,0.81032,1.0509,1.2543,1.4231,1.5623,1.6771,15.29,0.06,2067.89,47.6,3.98,1251.37,-1.01,5.3,8,-1.7549,-4.4379,0.050264,6.332,0.028025,0.27371,0.55058,0.78505,0.96564,1.0999,1.1989,1.2723,1.3275,1.3697
736084,436,0.13231,0.31867,0.51939,0.73316,0.95577,1.1796,1.3922,1.5748,1.699,1.7239,14.55,0.08,2085.51,59.63,3.864,1255.63,-0.5,5,4.2,0.84847,22.5326,-2.9579,0.33985,0.11667,0.39338,0.67395,0.91204,1.1002,1.2445,1.3543,1.438,1.5026,1.5533
736113,436,0.027345,0.10186,0.29356,0.53948,0.79905,1.0497,1.2803,1.4867,1.6686,1.8273,13.84,0.08,2107.39,60.3,3.871,1273.3,-0.5,5,4.2,1.0437,1.1173,0.181,1.3975,0.11741,0.40277,0.69599,0.94745,1.1484,1.3046,1.4252,1.5191,1.5932,1.653
736145,436,-0.098364,-0.017417,0.23659,0.55655,0.88471,1.1931,1.4702,1.7134,1.9241,2.1058,18.23,0.08,2063.11,59.47,3.7744,1231.55,-0.39,5.3,5.9,-2.1236,-1.386,-2.5271,-3.3338,0.10404,0.40814,0.74733,1.0526,1.304,1.5022,1.6554,1.7728,1.8631,1.9334
736176,436,-0.033363,0.070724,0.30694,0.59361,0.88533,1.1595,1.4066,1.6242,1.8135,1.9772,12.12,0.08,2103.84,47.12,3.7673,1314.97,-0.29,5.4,2.2,1.955,-23.2774,-0.18829,6.554,0.11931,0.39784,0.69199,0.95071,1.1598,1.3211,1.4423,1.5319,1.5981,1.6472
736207,436,-0.069753,-0.061128,0.13801,0.41911,0.7191,1.0059,1.2657,1.4942,1.6922,1.8625,28.43,0.08,1972.18,49.2,3.926,1250.43,-0.39,5.3,2.5,-6.4625,4.3196,4.1263,-5.0326,0.15302,0.42754,0.69587,0.92822,1.118,1.2685,1.386,1.4776,1.5492,1.6059
736237,436,0.021228,0.17921,0.41989,0.69487,0.97534,1.2451,1.4959,1.7241,1.929,2.1116,24.5,0.07,1920.03,45.09,3.922,1158.58,-0.5,5.2,-2.8,-2.6799,-8.7233,-0.10194,-7.6292,0.15564,0.39804,0.6287,0.83398,1.0095,1.1557,1.2756,1.3728,1.4513,1.5148
736267,436,-0.029111,0.065552,0.29659,0.58089,0.87161,1.1453,1.392,1.609,1.7976,1.9604,15.07,0.07,2079.36,46.59,3.8671,1212.28,-0.5,5.2,-2.8,7.9719,3.2725,-1.4097,4.5308,0.12512,0.37591,0.63203,0.85795,1.0436,1.1904,1.304,1.3911,1.4579,1.5097
736298,436,-0.07122,-0.038436,0.17237,0.45588,0.75284,1.034,1.287,1.5089,1.7007,1.8655,16.13,0.08,2080.41,41.65,3.8713,1206.46,-0.9,5.3,4.7,0.050484,-11.2085,0.10855,-0.48124,0.13306,0.36469,0.59205,0.79154,0.95632,1.0876,1.1901,1.2692,1.3301,1.3774
736329,436,0.025202,0.19553,0.44006,0.70849,0.97347,1.2212,1.4458,1.6457,1.8218,1.976,18.21,0.2,2043.94,37.04,3.891,1210.46,-1,5.2,3.5,-1.7686,-11.7303,0.50758,0.331,0.13992,0.37187,0.59478,0.78787,0.94558,1.0697,1.1649,1.2369,1.2911,1.332
736358,436,0.083828,0.25281,0.46713,0.70235,0.94203,1.1758,1.3975,1.604,1.7937,1.9667,20.2,0.29,1940.24,33.62,3.9604,1148.8,-1,5.2,3.5,-5.2068,-9.6877,1.7679,-5.2283,0.050949,0.1821,0.33706,0.49416,0.6414,0.77289,0.88658,0.98264,1.0625,1.1282
736389,436,0.11486,0.35567,0.6003,0.83677,1.0613,1.2728,1.4715,1.6577,1.8321,1.9953,20.55,0.29,1932.23,33.75,3.9021,1113.75,-0.2,5.3,-4,-0.41369,0.38593,-1.483,-3.0985,0.012371,0.099371,0.21772,0.34388,0.46472,0.57372,0.6684,0.74861,0.81552,0.87092
736420,436,0.092452,0.26215,0.47495,0.70678,0.9413,1.1684,1.3822,1.5797,1.7601,1.9234,13.95,0.25,2059.74,38.34,3.756,1105.55,-0.71,5.3,-0.6,6.3905,12.7513,-3.816,-0.73898,0.01644,0.11309,0.24403,0.38388,0.51818,0.6395,0.74481,0.83374,0.90738,0.96761
736449,436,0.12481,0.318,0.52944,0.74743,0.96375,1.173,1.3717,1.5581,1.7312,1.8909,15.7,0.3,2065.3,45.92,3.733,1109.27,-0.71,5.3,-0.6,0.26957,18.0407,-0.61424,0.33592,0.053539,0.18418,0.331,0.47322,0.60098,0.71075,0.80248,0.8779,0.93945,0.98973
736481,436,0.07341,0.22027,0.43191,0.67204,0.91676,1.152,1.3704,1.5688,1.7466,1.9045,14.19,0.29,2096.96,49.1,3.8528,1105.95,-0.8,4.7,2.8,1.5213,6.6958,3.1588,-0.29974,0.035792,0.15342,0.29237,0.42631,0.5436,0.64074,0.71841,0.77923,0.82643,0.86324
736511,436,0.1018,0.23249,0.42295,0.64242,0.86823,1.0864,1.2895,1.4741,1.6394,1.786,15.63,0.3,2098.86,48.33,3.8641,1077.3,-0.8,4.6,1.4,0.090566,-1.5807,0.29286,-2.6247,-0.030379,0.024763,0.12484,0.23583,0.34038,0.43097,0.50557,0.56503,0.61152,0.64765
736540,436,0.10099,0.22637,0.41453,0.63405,0.86142,1.0821,1.288,1.4755,1.6437,1.793,11.87,0.3,2173.6,41.6,3.812,1138.12,-0.8,4.6,1.4,3.499,-14.9952,-1.3575,5.492,-0.021865,0.024153,0.10398,0.19236,0.27581,0.34813,0.40742,0.4541,0.48978,0.51654
736573,436,0.14681,0.29462,0.46706,0.65796,0.85798,1.0593,1.2561,1.4448,1.6229,1.7893,13.42,0.3,2170.95,44.7,3.7817,1123.38,-0.7,4.6,0.9,-0.12199,7.1873,-0.79803,-1.3036,0.031016,0.12114,0.21766,0.30418,0.37485,0.42925,0.46938,0.49809,0.51825,0.53243
736603,436,0.13985,0.26053,0.42081,0.61035,0.81518,1.0241,1.2291,1.4253,1.6097,1.7807,13.29,0.29,2168.27,48.24,3.76,1102.03,-0.4,5,0,-0.12352,7.6215,-0.57547,-1.9188,0.0097434,0.083356,0.17575,0.26745,0.34988,0.42032,0.47897,0.52732,0.56725,0.60063
736634,436,0.10473,0.24946,0.44259,0.66138,0.88795,1.1104,1.3216,1.5178,1.6974,1.8601,17.06,0.31,2126.15,46.86,3.8358,1064.14,-0.3,4.5,0.5,-1.9617,-2.9024,1.9959,-3.4987,0.047292,0.16289,0.29056,0.41276,0.52174,0.61519,0.69358,0.75866,0.81263,0.85768
736664,436,0.068081,0.28839,0.53957,0.80213,1.0655,1.3214,1.5614,1.7761,1.9543,2.0824,13.33,0.31,2198.81,49.44,3.8353,1062.57,-0.3,4.4,-3,3.3603,5.3595,-0.013036,-0.14765,0.11534,0.35433,0.5987,0.81084,0.98078,1.1107,1.2072,1.2777,1.3289,1.3663
736694,436,-0.10362,-0.038179,0.21736,0.53929,0.86406,1.1631,1.4264,1.6529,1.8457,2.0092,14.04,0.55,2238.83,53.72,3.8395,1076.8,-0.3,4.4,-3,1.8037,8.3026,0.10945,1.3303,0.13802,0.39211,0.64296,0.85819,1.0298,1.1607,1.2575,1.3278,1.3784,1.4147
736726,436,-0.010441,0.12553,0.37394,0.66289,0.95274,1.2238,1.4678,1.6828,1.87,2.032,11.99,0.56,2278.87,52.81,3.77,1049.55,0.1,4.4,1.7,1.7726,-1.7085,-1.8267,-2.5632,0.1762,0.4426,0.68456,0.88569,1.0444,1.1656,1.2561,1.3226,1.3713,1.4071
736754,436,0.0034169,0.13358,0.37265,0.65233,0.93404,1.1983,1.4366,1.647,1.8303,1.989,12.92,0.57,2363.64,54.01,3.641,1076.28,0.41,4.3,-0.5,3.6523,2.2469,-3.4817,2.5149,0.1747,0.42993,0.65137,0.82718,0.95963,1.0561,1.1248,1.1731,1.2071,1.2314
736785,436,-0.024203,0.072185,0.30454,0.58872,0.87776,1.1485,1.3913,1.604,1.788,1.9462,12.37,0.82,2362.72,50.6,3.6241,1061.6,0.92,4.3,0.4,-0.038931,-6.5218,-0.46524,-1.3733,0.028616,0.21977,0.4459,0.64597,0.80457,0.92399,1.012,1.0767,1.1252,1.1628
736813,436,0.056359,0.16493,0.35891,0.59612,0.84694,1.0932,1.325,1.5375,1.7291,1.9001,10.82,0.83,2384.2,49.33,3.6233,1071.21,0.92,4.3,0.4,0.90501,-2.5419,-0.022077,0.90116,0.0049697,0.1352,0.30775,0.47342,0.61478,0.72899,0.81907,0.88983,0.94603,0.99177
736846,436,0.075649,0.17124,0.34781,0.56868,0.80576,1.0411,1.2643,1.4702,1.6568,1.8241,10.41,0.83,2411.8,48.32,3.5399,1080.04,0.8,4.4,1.2,1.151,-2.0687,-2.3287,0.82092,-0.075431,0.0041058,0.15623,0.3123,0.44845,0.56,0.64949,0.7215,0.78048,0.83016
736876,436,0.063096,0.16046,0.34435,0.57257,0.81488,1.0528,1.2763,1.4806,1.6642,1.8275,11.18,1.06,2423.41,46.04,3.4982,1085.46,-0.2,4.3,1.7,0.48023,-4.8335,-1.185,0.50058,-0.0040909,0.10134,0.24888,0.39425,0.52026,0.62286,0.70366,0.76636,0.81497,0.85309
736907,436,0.091021,0.20496,0.38642,0.60488,0.83636,1.0652,1.2824,1.4832,1.6657,1.8297,10.26,1.07,2470.3,50.17,3.5631,1088.03,-0.7,4.1,2.7,1.9164,8.5907,1.8382,0.23649,-0.017002,0.077628,0.22128,0.36822,0.49983,0.61077,0.70167,0.77542,0.83542,0.88487
736938,436,0.11424,0.21506,0.37808,0.57742,0.7904,1.0018,1.2026,1.3882,1.5566,1.7077,10.59,1.07,2471.65,47.23,3.5842,996.62,-0.1,4.1,0,0.054634,-6.0388,0.59043,-8.7754,-0.025981,0.034926,0.1381,0.24786,0.34857,0.43496,0.50671,0.5656,0.61405,0.65445
736967,436,0.12783,0.25408,0.42264,0.61883,0.82726,1.0365,1.239,1.4302,1.6078,1.7708,9.51,1.06,2519.36,51.67,3.5356,1017.2,-0.1,4.1,0,1.9119,8.9848,-1.3652,2.0439,0.03434,0.1435,0.27067,0.39101,0.49476,0.57988,0.64786,0.70151,0.74387,0.77774
736999,436,0.10267,0.18644,0.34215,0.53953,0.75295,0.96549,1.1674,1.3536,1.5221,1.673,10.18,1.07,2575.26,54.38,3.5205,1017.97,0.19,4.1,3.1,2.1946,5.1119,-0.428,0.075669,0.054616,0.16622,0.28141,0.38503,0.47183,0.54159,0.59635,0.63892,0.67209,0.69838
737029,436,0.094827,0.21255,0.39101,0.59892,0.81346,1.0208,1.2135,1.3885,1.5449,1.6836,11.28,1.07,2647.58,57.4,3.4948,1027.11,0.3,4.3,2.3,2.7696,5.4048,-0.73269,0.89386,0.080764,0.18853,0.2786,0.35161,0.40927,0.45385,0.48775,0.51323,0.53234,0.54681
737058,436,0.035392,0.11346,0.30181,0.5341,0.77111,0.9931,1.1919,1.3656,1.5154,1.6438,11.04,1.33,2673.61,60.42,3.4753,1065.5,0.3,4.3,2.3,0.97836,5.1276,-0.55953,3.6695,0.050733,0.13082,0.20282,0.26199,0.3074,0.34019,0.36244,0.37646,0.38443,0.3883
737091,436,0.030006,0.12645,0.32537,0.56724,0.8158,1.0518,1.2664,1.457,1.6237,1.7687,13.54,1.34,2823.81,64.73,3.4199,1099.65,0.1,3.7,6.9,5.4657,6.8905,-1.6069,3.1548,0.16253,0.3278,0.43407,0.49943,0.53654,0.55443,0.55956,0.55653,0.54864,0.5382
737119,436,-0.0051808,0.095642,0.31456,0.57919,0.84836,1.1014,1.3294,1.5303,1.705,1.856,19.85,1.35,2713.83,61.64,3.4769,1066.71,0.2,3.8,6.9,-3.9726,-4.8914,1.653,-3.0413,0.14435,0.30237,0.41573,0.49555,0.55028,0.58644,0.60913,0.62226,0.62886,0.63121
737148,436,0.12637,0.33745,0.55135,0.76188,0.9667,1.1648,1.3557,1.5391,1.7149,1.8832,19.97,1.68,2640.87,64.94,3.5074,1026.51,0.2,3.8,6.9,-2.7253,5.2153,0.87339,-3.8414,0.10985,0.22384,0.29834,0.34521,0.37276,0.38704,0.39248,0.39229,0.38881,0.38372
731913,273,0.14712,0.32581,0.54384,0.80488,1.1089,1.4532,1.8332,2.2441,2.6811,3.1393,16.32,1.01,1058.2,30.41,11.3785,8554.48,3.96,NaN,0.62,NaN,NaN,NaN,NaN,0.36322,0.96423,1.4764,1.9032,2.2674,2.5838,2.8613,3.1058,3.3214,3.5112
731946,273,0.23933,0.55047,0.85001,1.1395,1.4201,1.6926,1.9571,2.2137,2.4626,2.7036,18.31,0.94,1111.92,32.52,11.2285,8795.28,3.98,NaN,3.7,4.9519,6.7084,-1.327,2.776,0.22988,0.81995,1.3812,1.8577,2.2612,2.6075,2.9082,3.1709,3.4011,3.6029
731976,273,0.14621,0.4344,0.78352,1.1435,1.4877,1.8035,2.0863,2.3359,2.5544,2.745,16.63,1.03,1131.13,33.05,11.0614,9428.77,3.98,NaN,3.7,1.7129,1.6166,-1.4994,6.955,0.23535,0.80372,1.3347,1.7836,2.1643,2.4921,2.7775,3.0276,3.2474,3.4405
732004,273,0.17266,0.42624,0.69648,0.97118,1.2421,1.5037,1.7525,1.9865,2.2048,2.4073,14.55,1.04,1144.94,36.16,11.065,9991.8,4.2,NaN,3.54,1.2135,8.9932,0.03254,5.7999,0.08869,0.6025,1.1484,1.6241,2.0274,2.372,2.6698,2.9294,3.1572,3.3575
732037,273,0.17871,0.43429,0.69616,0.95638,1.2098,1.4528,1.6835,1.9004,2.1032,2.2919,16.74,1.05,1126.21,35.76,11.1251,10517.5,4.23,NaN,6.69,-1.6494,-1.1124,0.54168,5.1276,0.12653,0.56594,1.0404,1.4773,1.8678,2.2152,2.5244,2.7996,3.0442,3.2611
732067,273,0.082649,0.29521,0.57708,0.87811,1.1712,1.4432,1.6887,1.9067,2.0987,2.2671,17.19,1.03,1107.31,37.38,11.4198,9948.13,4.21,NaN,5.09,-1.6924,4.4306,2.6145,-5.5656,0.46664,1.1496,1.6596,2.0556,2.3818,2.6601,2.9017,3.1132,3.299,3.4624
732095,273,0.22672,0.53356,0.82108,1.088,1.3342,1.5598,1.7652,1.9511,2.1179,2.2663,15.5,1.02,1120.68,39.88,11.4,10028.42,4.21,NaN,5.09,1.2002,6.4739,-0.17353,0.80385,0.58567,1.233,1.7129,2.089,2.399,2.6624,2.8897,3.0876,3.2604,3.4114
732128,273,0.023277,0.35705,0.76974,1.1433,1.4501,1.6938,1.8861,2.0391,2.1625,2.2638,14.34,1.38,1140.84,37.05,11.4865,10281.82,4.37,NaN,4.75,1.7829,-7.3607,0.75591,2.4954,0.48846,1.0774,1.5013,1.8393,2.1258,2.375,2.5943,2.7882,2.9599,3.1119
732158,273,-0.073509,0.20675,0.60173,0.96706,1.268,1.5065,1.6944,1.8436,1.964,2.0629,15.32,1.29,1101.72,43.8,11.4152,10116.39,4.37,NaN,4.75,-3.4892,16.7365,-0.62266,-1.622,0.47621,1.0185,1.4081,1.723,1.9932,2.2307,2.4415,2.6295,2.7974,2.9471
732190,273,0.19703,0.4675,0.71879,0.95058,1.1638,1.3598,1.5401,1.7061,1.8592,2.0005,15.29,1.55,1104.24,42.12,11.389,10264.32,4.82,NaN,3.44,0.22847,-3.9111,-0.22978,1.4517,0.33069,0.73042,1.0765,1.3836,1.6606,1.9126,2.1427,2.3527,2.5438,2.7169
732220,273,0.045043,0.24438,0.49167,0.73101,0.94248,1.1222,1.2728,1.3987,1.5046,1.5946,13.34,1.94,1114.58,49.64,11.382,10957.37,5.06,NaN,4.29,0.93203,16.4274,-0.061482,6.5338,0.33323,0.68738,0.9729,1.2251,1.4586,1.6785,1.8856,2.0794,2.259,2.4239
732249,273,0.089443,0.22884,0.37464,0.52529,0.6803,0.83938,1.0023,1.169,1.3392,1.5127,16.27,1.79,1130.2,51.76,11.5363,11564.35,5.06,NaN,4.29,1.3917,4.1821,1.3465,5.3915,0.22209,0.51498,0.79179,1.0543,1.3027,1.5367,1.7554,1.9583,2.1451,2.3157
732281,273,0.14857,0.36385,0.56776,0.75849,0.93587,1.1004,1.253,1.3946,1.526,1.6483,13.24,2.02,1173.82,49.13,11.224,12102.55,5.43,NaN,5.63,3.7869,-5.2148,-2.7444,4.5489,0.36913,0.70719,0.95004,1.1572,1.3513,1.539,1.7203,1.8933,2.0561,2.207
732312,273,0.038802,0.15774,0.32845,0.52373,0.72649,0.92627,1.1171,1.2957,1.461,1.6127,13.29,1.97,1211.92,43.45,11.147,12917.88,5.19,NaN,2.47,3.1942,-12.2859,-0.68839,6.5196,0.3147,0.58707,0.78009,0.95113,1.1192,1.2877,1.4544,1.616,1.7695,1.9128
732343,273,-0.031654,0.0072184,0.10681,0.2382,0.38329,0.53101,0.67488,0.81137,0.93882,1.0567,12.82,2.5,1181.27,48.2,11.187,13097.12,4.54,3.95,2.32,-2.5616,10.3748,0.3582,1.378,0.32785,0.57297,0.71235,0.82132,0.92763,1.0384,1.153,1.2681,1.3806,1.4877
732371,273,0.14803,0.26365,0.31288,0.34,0.36003,0.37815,0.39615,0.41461,0.43368,0.45335,12.08,2.52,1203.6,51.75,11.0914,13789.46,4.27,3.77,1.16,1.8727,7.1065,-0.85824,5.1512,0.397,0.67383,0.80556,0.89024,0.96694,1.0481,1.1352,1.2257,1.3164,1.4043
732402,273,0.039575,0.13175,0.22771,0.32234,0.41323,0.49939,0.58057,0.65688,0.72863,0.79616,14.02,2.96,1180.59,55.4,11.1703,12676.9,4.39,3.63,-2.07,-1.9303,6.8155,0.70884,-8.4123,0.45761,0.75015,0.86742,0.9314,0.98905,1.0546,1.1291,1.2093,1.2914,1.3718
732431,273,-0.076393,-0.068922,0.014757,0.13407,0.266,0.39808,0.52399,0.64102,0.74839,0.84637,15.31,2.97,1156.85,49.72,11.0477,12322.99,4.39,3.63,-2.07,-2.0314,-10.8172,-1.1036,-2.8315,0.32926,0.5214,0.59014,0.63202,0.68093,0.74445,0.82046,0.90415,0.99076,1.0765
732463,273,-0.095414,-0.14654,-0.14183,-0.10123,-0.038271,0.03783,0.12084,0.2066,0.29237,0.37644,13.29,3.09,1191.5,51.97,10.879,12964.39,4.6,3.3,4.34,2.9512,4.4259,-1.5388,5.074,0.28598,0.42665,0.45562,0.46767,0.49401,0.54006,0.60219,0.67463,0.75199,0.83007
732493,273,-0.095944,-0.17506,-0.22022,-0.23527,-0.22185,-0.18084,-0.11274,-0.017847,0.10362,0.25151,12.04,3.35,1191.33,56.5,10.749,13486.13,4.33,3.48,1.83,-0.014269,8.3574,-1.2022,3.9455,0.20666,0.29111,0.29405,0.29226,0.30963,0.34873,0.40489,0.47195,0.54443,0.61803
